Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
178	Madhya Pradesh - PANDHANA	DARA SING	Independent	935	8	
178	Madhya Pradesh - PANDHANA	SUNDERSING SISODIYA	Aam Aadmi Party	817	9	
179	Madhya Pradesh - NEPANAGAR	SUMITRA DEVI KASDEKAR	Indian National Congress	85320	1	1264
179	Madhya Pradesh - NEPANAGAR	MANJU RAJENDRA DADU	Bharatiya Janata Party	84056	2	1264
179	Madhya Pradesh - NEPANAGAR	GANSINGH PATEL	Shiv Sena	3721	3	
179	Madhya Pradesh - NEPANAGAR	ASHOK TOTARAM MARKO	Bahujan Samaj Party	2918	4	
179	Madhya Pradesh - NEPANAGAR	None of the Above	None of the Above	2551	5	
179	Madhya Pradesh - NEPANAGAR	ANARSINGH KANASE	Independent	1625	6	
179	Madhya Pradesh - NEPANAGAR	DEVIDAS (AJJU BHAIYA)	Independent	1611	7	
179	Madhya Pradesh - NEPANAGAR	RATANSINGH SUTAR	Aam Aadmi Party	949	8	
180	Madhya Pradesh - BURHANPUR	THAKUR SURENDRA SINGH NAVAL SINGH "SHERA BHAIYA"	Independent	98561	1	5120
180	Madhya Pradesh - BURHANPUR	ARCHANA DIDI	Bharatiya Janata Party	93441	2	5120
180	Madhya Pradesh - BURHANPUR	RAVINDRA SUKA MAHAJAN	Indian National Congress	15369	3	
180	Madhya Pradesh - BURHANPUR	None of the Above	None of the Above	5726	4	
180	Madhya Pradesh - BURHANPUR	MANOJ PAWAR	Bahujan Samaj Party	3559	5	
180	Madhya Pradesh - BURHANPUR	SHOUKAT ALI AKBAR ALI	Independent	1205	6	
180	Madhya Pradesh - BURHANPUR	ASHISH SHARMA	Shiv Sena	518	7	
180	Madhya Pradesh - BURHANPUR	SHAIKH SHARIF RAJGEER	Independent	487	8	
180	Madhya Pradesh - BURHANPUR	VIJAY SHAH GANJEWALA	Independent	410	9	
180	Madhya Pradesh - BURHANPUR	SWAMI PUSHKARANAND MAHARAJ	Independent	208	10	
180	Madhya Pradesh - BURHANPUR	DAYASHANKAR YADAV S/O RAJPAT YADAV	Independent	191	11	
181	Madhya Pradesh - BHIKANGAON	JHUMA DR. DHYANSINGH SOLANKI	Indian National Congress	91635	1	27257
181	Madhya Pradesh - BHIKANGAON	DHOOL SINGH DAWAR	Bharatiya Janata Party	64378	2	27257
181	Madhya Pradesh - BHIKANGAON	None of the Above	None of the Above	3885	3	
181	Madhya Pradesh - BHIKANGAON	RAJENDRA TUKARAM "VIKAS"	Independent	2275	4	
181	Madhya Pradesh - BHIKANGAON	BABALU S/O BHANGI	Bahujan Samaj Party	1354	5	
181	Madhya Pradesh - BHIKANGAON	BANSINGH DAWAR	Independent	618	6	
181	Madhya Pradesh - BHIKANGAON	GODAVARI TUKARAM BHASKARE	Independent	533	7	
181	Madhya Pradesh - BHIKANGAON	RAMU SIRSATE	Aam Aadmi Party	414	8	
181	Madhya Pradesh - BHIKANGAON	KRISHNA GHOSHLE	Independent	337	9	
182	Madhya Pradesh - BADWAHA	SACHIN BIRLA	Indian National Congress	96230	1	30508
182	Madhya Pradesh - BADWAHA	HITENDRASINGH SOLANKI	Bharatiya Janata Party	65722	2	30508
182	Madhya Pradesh - BADWAHA	SUBODH SUBHASHCHANDRA SHARMA	Independent	1599	3	
182	Madhya Pradesh - BADWAHA	None of the Above	None of the Above	1553	4	
182	Madhya Pradesh - BADWAHA	KESHRILAL PIPLODE	Bahujan Samaj Party	1497	5	
182	Madhya Pradesh - BADWAHA	MOH. RAFEEK MUNDA	Independent	1050	6	
182	Madhya Pradesh - BADWAHA	AAKASH BIRLA	Madhya Pradesh Jan Vikas Party	814	7	
182	Madhya Pradesh - BADWAHA	HEMENDRA PAGARE	Sapaks Party	496	8	
182	Madhya Pradesh - BADWAHA	PARMANANND KEWAT	Independent	351	9	
182	Madhya Pradesh - BADWAHA	MAHAVIR MANDLOI	Aam Aadmi Party	336	10	
182	Madhya Pradesh - BADWAHA	ANOKCHAND	Independent	228	11	
182	Madhya Pradesh - BADWAHA	CHETAN MANDLOI	Independent	208	12	
182	Madhya Pradesh - BADWAHA	SMT. KAVITA KARMA	Sanjhi Virasat Party	155	13	
183	Madhya Pradesh - MAHESHWAR	DR. VIJAYLAXMI SADHO	Indian National Congress	83087	1	35836
183	Madhya Pradesh - MAHESHWAR	MEV RAJKUMAR	Independent	47251	2	35836
183	Madhya Pradesh - MAHESHWAR	BHUPENDRA ARYA	Bharatiya Janata Party	32601	3	
183	Madhya Pradesh - MAHESHWAR	None of the Above	None of the Above	1689	4	
183	Madhya Pradesh - MAHESHWAR	GAJENDRA AARYA	Sapaks Party	1153	5	
183	Madhya Pradesh - MAHESHWAR	RAJU PIPALDE	Bahujan Samaj Party	1017	6	
183	Madhya Pradesh - MAHESHWAR	BARJORSINGH	Aam Aadmi Party	979	7	
183	Madhya Pradesh - MAHESHWAR	ROSHAN DARIYAV VARMA	Independent	817	8	
183	Madhya Pradesh - MAHESHWAR	GOVIND KHEDE ADVOCATE	Independent	801	9	
184	Madhya Pradesh - KASRAWAD	SACHIN SUBHASHCHANDRA YADAV	Indian National Congress	86070	1	5539
184	Madhya Pradesh - KASRAWAD	ATMARAM - PATEL	Bharatiya Janata Party	80531	2	5539
184	Madhya Pradesh - KASRAWAD	None of the Above	None of the Above	2793	3	
184	Madhya Pradesh - KASRAWAD	AJAY JAGDISH PATIDAR ( PATEL )	Independent	1666	4	
184	Madhya Pradesh - KASRAWAD	GAJANAND SAWNER	Bahujan Samaj Party	1659	5	
184	Madhya Pradesh - KASRAWAD	IBRAHIM ISMILE	Janata Congress	1070	6	
184	Madhya Pradesh - KASRAWAD	SHAILESH CHOUBEY	Aam Aadmi Party	601	7	
184	Madhya Pradesh - KASRAWAD	RAJSINGH	Independent	574	8	
184	Madhya Pradesh - KASRAWAD	JEETENDRA JAGDISH SHARMA	Sapaks Party	439	9	
185	Madhya Pradesh - KHARGONE	RAVI RAMESHCHANDRA JOSHI	Indian National Congress	88208	1	9512
185	Madhya Pradesh - KHARGONE	BALKRISHAN PATIDAR	Bharatiya Janata Party	78696	2	9512
185	Madhya Pradesh - KHARGONE	KAMLESH BHANDARI	Sapaks Party	3526	3	
185	Madhya Pradesh - KHARGONE	None of the Above	None of the Above	2480	4	
185	Madhya Pradesh - KHARGONE	BHAGAVAN DANDIR	Independent	1384	5	
185	Madhya Pradesh - KHARGONE	SURESH TANWAR (DEWA)	Bahujan Samaj Party	1094	6	
185	Madhya Pradesh - KHARGONE	JOGENDRA SINGH RANA	Independent	346	7	
185	Madhya Pradesh - KHARGONE	NOSHAD KHAN	Independent	288	8	
185	Madhya Pradesh - KHARGONE	AZIZUDDIN SHEIKH "PATRAKAR"	Independent	277	9	
185	Madhya Pradesh - KHARGONE	DONGAR SINGH BHAWARE	Independent	224	10	
185	Madhya Pradesh - KHARGONE	A. SATTAR KHATREE	Janata Congress	188	11	
186	Madhya Pradesh - BHAGWANPURA	KEDAR CHIDABHAI DAWAR	Independent	73758	1	9716
186	Madhya Pradesh - BHAGWANPURA	JAMNASINGH SOLANKI	Bharatiya Janata Party	64042	2	9716
186	Madhya Pradesh - BHAGWANPURA	VIJAY SINGH SOLANKI	Indian National Congress	20112	3	
186	Madhya Pradesh - BHAGWANPURA	None of the Above	None of the Above	4371	4	
186	Madhya Pradesh - BHAGWANPURA	BHAI KIRANSINGH BADOLE (KIRESH)	Communist Party of India	2809	5	
186	Madhya Pradesh - BHAGWANPURA	RAKESH S/O TUKARAM CHOUHAN	Bahujan Samaj Party	1577	6	
186	Madhya Pradesh - BHAGWANPURA	AMIT BALKE	Independent	1456	7	
186	Madhya Pradesh - BHAGWANPURA	PARSRAM BABULAL	Sapaks Party	1037	8	
186	Madhya Pradesh - BHAGWANPURA	BHURELAL BILWALE	Aam Aadmi Party	942	9	
187	Madhya Pradesh - SENDHWA (S.T.)	GYARSILAL RAWAT	Indian National Congress	94722	1	15878
187	Madhya Pradesh - SENDHWA (S.T.)	ANTARSINGH ARYA	Bharatiya Janata Party	78844	2	15878
187	Madhya Pradesh - SENDHWA (S.T.)	None of the Above	None of the Above	3782	3	
187	Madhya Pradesh - SENDHWA (S.T.)	BABULAL MORE	Communist Party of India	3080	4	
187	Madhya Pradesh - SENDHWA (S.T.)	KAMALESH THAKUR	Bahujan Samaj Party	1555	5	
187	Madhya Pradesh - SENDHWA (S.T.)	GAFFAR S/O NUR MOHAMMAD MUNDA	Rashtriya Samanta Dal	1490	6	
187	Madhya Pradesh - SENDHWA (S.T.)	INDAS BARDE	Aam Aadmi Party	1001	7	
187	Madhya Pradesh - SENDHWA (S.T.)	SULTANA MUNDA ADIWASI	Independent	994	8	
188	Madhya Pradesh - RAJPUR (S.T.)	BALA BACHCHAN	Indian National Congress	85513	1	932
188	Madhya Pradesh - RAJPUR (S.T.)	ANTERSINGH DEVISINGH PATEL	Bharatiya Janata Party	84581	2	932
188	Madhya Pradesh - RAJPUR (S.T.)	None of the Above	None of the Above	3358	3	
188	Madhya Pradesh - RAJPUR (S.T.)	VIJAY CHOUHAN	Communist Party of India	2411	4	
188	Madhya Pradesh - RAJPUR (S.T.)	UMRAWSINGH BAGHEL	Aam Aadmi Party	1510	5	
188	Madhya Pradesh - RAJPUR (S.T.)	VINIT SENGAR	Bahujan Samaj Party	803	6	
189	Madhya Pradesh - PANSEMAL (S.T.)	SUSHRI CHANDRABHAGA KIRADE	Indian National Congress	94634	1	25222
189	Madhya Pradesh - PANSEMAL (S.T.)	DIWANSINGH S/O VITHTHAL PATEL	Bharatiya Janata Party	69412	2	25222
189	Madhya Pradesh - PANSEMAL (S.T.)	None of the Above	None of the Above	3994	3	
189	Madhya Pradesh - PANSEMAL (S.T.)	SHREEMATI DURGABAI RATAN WASAVE	Bahujan Samaj Party	1641	4	
189	Madhya Pradesh - PANSEMAL (S.T.)	MOHAN MOTI PATEL	Independent	1548	5	
189	Madhya Pradesh - PANSEMAL (S.T.)	MANSHARAM ALAWE	Shiv Sena	822	6	
189	Madhya Pradesh - PANSEMAL (S.T.)	PARMANAND DUDWE	Aam Aadmi Party	810	7	
189	Madhya Pradesh - PANSEMAL (S.T.)	AARIF S/O NAIM MOHAMMAD MUNDA	Rashtriya Samanta Dal	457	8	
190	Madhya Pradesh - BARWANI (S.T.)	PREMSINGH PATEL	Bharatiya Janata Party	88151	1	38787
190	Madhya Pradesh - BARWANI (S.T.)	RAJAN MANDLOI	Independent	49364	2	38787
190	Madhya Pradesh - BARWANI (S.T.)	RAMESH PATEL	Indian National Congress	34084	3	
190	Madhya Pradesh - BARWANI (S.T.)	None of the Above	None of the Above	4611	4	
190	Madhya Pradesh - BARWANI (S.T.)	SUMER SINGH BADOLE	Bahujan Samaj Party	1928	5	
190	Madhya Pradesh - BARWANI (S.T.)	RANA DURGESHSINGH	Independent	1839	6	
190	Madhya Pradesh - BARWANI (S.T.)	SANJAY MANDLOI	Independent	1756	7	
190	Madhya Pradesh - BARWANI (S.T.)	CHANDAN S/O JAGAN	Aam Aadmi Party	1371	8	
191	Madhya Pradesh - ALIRAJPUR	MUKESH RAWAT (PATEL)	Indian National Congress	82017	1	21962
191	Madhya Pradesh - ALIRAJPUR	CHOUHAN NAGAR SINGH	Bharatiya Janata Party	60055	2	21962
191	Madhya Pradesh - ALIRAJPUR	None of the Above	None of the Above	4843	3	
191	Madhya Pradesh - ALIRAJPUR	JALM SINGH PATEL	Independent	4680	4	
191	Madhya Pradesh - ALIRAJPUR	BHADIYA DAWAR	Bahujan Samaj Party	2687	5	
191	Madhya Pradesh - ALIRAJPUR	SHAMSHER SINGH CHOUHAN (PATEL)	Independent	1654	6	
192	Madhya Pradesh - JOBAT	KALAWATI BHURIYA	Indian National Congress	46067	1	2056
192	Madhya Pradesh - JOBAT	MADHOSINGH DAWAR	Bharatiya Janata Party	44011	2	2056
192	Madhya Pradesh - JOBAT	VISHAL RAWAT	Independent	31229	3	
192	Madhya Pradesh - JOBAT	None of the Above	None of the Above	5139	4	
192	Madhya Pradesh - JOBAT	MADHU SINGH CHOUHAN	Bahujan Samaj Party	2699	5	
192	Madhya Pradesh - JOBAT	CHANDRASINGH RAIYCHAND BAMANIYA	Independent	2649	6	
192	Madhya Pradesh - JOBAT	VIKRAM SINGH VASUNIYA	Independent	2020	7	
192	Madhya Pradesh - JOBAT	SAVESINGH	Independent	1821	8	
192	Madhya Pradesh - JOBAT	MOHANSINGH NINGWAL	Independent	1738	9	
193	Madhya Pradesh - JHABUA	GUMANSINGH DAMOR	Bharatiya Janata Party	66598	1	10437
193	Madhya Pradesh - JHABUA	DR. VIKRANT BHURIYA	Indian National Congress	56161	2	10437
193	Madhya Pradesh - JHABUA	JEVIER MEDA	Independent	35943	3	
193	Madhya Pradesh - JHABUA	None of the Above	None of the Above	6188	4	
193	Madhya Pradesh - JHABUA	DILIPSINGH VIRSINGH	Aam Aadmi Party	2802	5	
193	Madhya Pradesh - JHABUA	BALU NINAMA	Bahujan Samaj Party	2277	6	
193	Madhya Pradesh - JHABUA	JOSEPH URPH RAMSINGH	Independent	2263	7	
193	Madhya Pradesh - JHABUA	RAVJI	Bahujan Mukti Party	1510	8	
193	Madhya Pradesh - JHABUA	KERAMSINGH MASANIYA	Independent	1300	9	
193	Madhya Pradesh - JHABUA	MANSINGH RAYMAL	All India Hindustan Congress Party	1109	10	
194	Madhya Pradesh - THANDLA	BHURIYA VEERSINGH	Indian National Congress	95720	1	31151
194	Madhya Pradesh - THANDLA	KALSINGH BHABAR	Bharatiya Janata Party	64569	2	31151
194	Madhya Pradesh - THANDLA	DILIPSINGH KATARA	Independent	26052	3	
194	Madhya Pradesh - THANDLA	None of the Above	None of the Above	4568	4	
194	Madhya Pradesh - THANDLA	ILIYAS MACHAR	Independent	3539	5	
194	Madhya Pradesh - THANDLA	NARENDRA MUNIYA	Independent	2588	6	
194	Madhya Pradesh - THANDLA	SMT. RATANI KATARA	Bahujan Samaj Party	2225	7	
194	Madhya Pradesh - THANDLA	RUKHAMAN SINGH KATARA	Bahujan Mukti Party	1054	8	
194	Madhya Pradesh - THANDLA	RALIYA RATHOD	Aam Aadmi Party	737	9	
195	Madhya Pradesh - PETLAWAD	MAIDA VALSINGH	Indian National Congress	93425	1	5000
195	Madhya Pradesh - PETLAWAD	NIRMALA DILIPSINGH BHURIYA	Bharatiya Janata Party	88425	2	5000
195	Madhya Pradesh - PETLAWAD	SACHIN BABULAL GAMAD	Independent	6579	3	
195	Madhya Pradesh - PETLAWAD	None of the Above	None of the Above	5148	4	
195	Madhya Pradesh - PETLAWAD	RAMCHANDRA SOLANKI	Bahujan Samaj Party	2675	5	
195	Madhya Pradesh - PETLAWAD	KEHAR SINGH MAIDA	Independent	1437	6	
195	Madhya Pradesh - PETLAWAD	RALLU SINGH MEDA	Aam Aadmi Party	763	7	
195	Madhya Pradesh - PETLAWAD	RAMESHWAR SINGAR	Bharatiya Bahujan Party	752	8	
196	Madhya Pradesh - SARDARPUR	PRATAP GREWAL	Indian National Congress	96419	1	36205
196	Madhya Pradesh - SARDARPUR	SANJAY SINGH BAGHEL	Bharatiya Janata Party	60214	2	36205
196	Madhya Pradesh - SARDARPUR	None of the Above	None of the Above	3298	3	
196	Madhya Pradesh - SARDARPUR	MEHTABSINGH DAWAR	Bahujan Samaj Party	1659	4	
196	Madhya Pradesh - SARDARPUR	KARAN SINGH VASUNIA	Sapaks Party	1160	5	
196	Madhya Pradesh - SARDARPUR	BHERULAL KALURAM EMLIYAR	Bahujan Mukti Party	971	6	
196	Madhya Pradesh - SARDARPUR	VIJAYSINGH DEVISINGH BHABOR	Aam Aadmi Party	780	7	
197	Madhya Pradesh - Gandhwani	UMANG SINGHAR	Indian National Congress	96899	1	38831
197	Madhya Pradesh - Gandhwani	SARDARSINGH MEHDA	Bharatiya Janata Party	58068	2	38831
197	Madhya Pradesh - Gandhwani	None of the Above	None of the Above	5126	3	
197	Madhya Pradesh - Gandhwani	AADIWASI ARVIND MUZALDA	Gondvana Gantantra Party	3218	4	
197	Madhya Pradesh - Gandhwani	BHUWAN SHIH GAHLOT	Bahujan Samaj Party	2056	5	
197	Madhya Pradesh - Gandhwani	GOVIND RAWAT	Aam Aadmi Party	1646	6	
197	Madhya Pradesh - Gandhwani	KAVITA CHAUHAN	Independent	1418	7	
198	Madhya Pradesh - KUKSHI	SURENDRA SINGH HONEY BAGHEL	Indian National Congress	108391	1	62930
198	Madhya Pradesh - KUKSHI	VIRENDRA SINGH BAGHEL	Bharatiya Janata Party	45461	2	62930
198	Madhya Pradesh - KUKSHI	SMT. SAMOTI BONDAR SINGH MUZALDA	Aam Aadmi Party	4140	3	
198	Madhya Pradesh - KUKSHI	None of the Above	None of the Above	3016	4	
198	Madhya Pradesh - KUKSHI	AJAY RAWAT	Bahujan Samaj Party	2634	5	
198	Madhya Pradesh - KUKSHI	SUNIL AJRAWAT	Bahujan Mukti Party	1517	6	
199	Madhya Pradesh - MANAWAR	DR. HIRALAL ALAWA	Indian National Congress	101500	1	39501
199	Madhya Pradesh - MANAWAR	RANJNA BAGHEL	Bharatiya Janata Party	61999	2	39501
199	Madhya Pradesh - MANAWAR	JAGADISH MUWEL	Shiv Sena	4619	3	
199	Madhya Pradesh - MANAWAR	None of the Above	None of the Above	2278	4	
199	Madhya Pradesh - MANAWAR	AMICHAND MUWEL	Bahujan Samaj Party	1916	5	
199	Madhya Pradesh - MANAWAR	RAMKUNWAR RAWAT	Aam Aadmi Party	1394	6	
200	Madhya Pradesh - DHARAMPURI	PANCHILAL MEDA	Indian National Congress	78504	1	13972
200	Madhya Pradesh - DHARAMPURI	GOPAL KANNOJ	Bharatiya Janata Party	64532	2	13972
200	Madhya Pradesh - DHARAMPURI	None of the Above	None of the Above	3832	3	
200	Madhya Pradesh - DHARAMPURI	SHRIRAM DAWAR	Independent	2456	4	
200	Madhya Pradesh - DHARAMPURI	RUPENDRA SINGH THAKUR (CHINTU BHAIYA)	Independent	1917	5	
200	Madhya Pradesh - DHARAMPURI	PUNJA BUNDELA	Bahujan Samaj Party	1811	6	
200	Madhya Pradesh - DHARAMPURI	JAMSINGH NINAMA	Bhartiya Tribal Party	539	7	
200	Madhya Pradesh - DHARAMPURI	MUKESH	Independent	409	8	
200	Madhya Pradesh - DHARAMPURI	DR. MOHABBAT SINGH WASKEL	Aam Aadmi Party	347	9	
200	Madhya Pradesh - DHARAMPURI	AJAY SINGH SOLANKI	Sapaks Party	347	10	
200	Madhya Pradesh - DHARAMPURI	JAGDISH WASKEL (FOUJI)	Bahujan Sangharshh Dal	291	11	
201	Madhya Pradesh - DHAR	NEENA VIKRAM VERMA	Bharatiya Janata Party	93180	1	5718
201	Madhya Pradesh - DHAR	PRABHA BALMUKUNDSINGH GOUTAM	Indian National Congress	87462	2	5718
201	Madhya Pradesh - DHAR	None of the Above	None of the Above	1615	3	
201	Madhya Pradesh - DHAR	ABDUL SALAM	Bahujan Samaj Party	1249	4	
201	Madhya Pradesh - DHAR	RAJESH KUMAR RATHOR	Independent	1184	5	
201	Madhya Pradesh - DHAR	SANJAY JAYSWAL	Independent	956	6	
201	Madhya Pradesh - DHAR	AMIT JAIN	Sarva Samaj Kalyan Party	945	7	
201	Madhya Pradesh - DHAR	SUNIL TRIVEDI	Sapaks Party	582	8	
201	Madhya Pradesh - DHAR	JAMEELA BI	Independent	429	9	
201	Madhya Pradesh - DHAR	NANDA THAKUR	Aam Aadmi Party	214	10	
201	Madhya Pradesh - DHAR	OMPRAKASH JOSHI	Bhartiya Apna Adhikar Party	200	11	
201	Madhya Pradesh - DHAR	SHARIF PATEL ADVOCATE	Bahujan Mukti Party	193	12	
201	Madhya Pradesh - DHAR	DHANNALAL MALVIYA	Prajatantrik Samadhan Party	148	13	
202	Madhya Pradesh - BADNAWAR	RAJVARDHAN SINGH - PREMSINGH DATTIGAW	Indian National Congress	84499	1	41506
202	Madhya Pradesh - BADNAWAR	BHANWARSINGH SHEKHAWAT	Bharatiya Janata Party	42993	2	41506
202	Madhya Pradesh - BADNAWAR	RAJESH AGRAWAL	Independent	30976	3	
202	Madhya Pradesh - BADNAWAR	None of the Above	None of the Above	2656	4	
202	Madhya Pradesh - BADNAWAR	VIKRAM SOLANKI	Gondvana Gantantra Party	2605	5	
202	Madhya Pradesh - BADNAWAR	SAMRATH KASHYAP DHARSIKHEDA	Bahujan Samaj Party	2099	6	
202	Madhya Pradesh - BADNAWAR	MUKESH KUMAR MANDLOI	Independent	1010	7	
202	Madhya Pradesh - BADNAWAR	SANDIP PANWAR	Prajatantrik Samadhan Party	409	8	
202	Madhya Pradesh - BADNAWAR	SHAILENDRA KUMAR	Aam Aadmi Party	398	9	
203	Madhya Pradesh - DEPALPUR	VISHAL JAGDISH PATEL	Indian National Congress	94981	1	9044
203	Madhya Pradesh - DEPALPUR	MANOJ NIRBHAYSINGH PATEL	Bharatiya Janata Party	85937	2	9044
203	Madhya Pradesh - DEPALPUR	None of the Above	None of the Above	1957	3	
203	Madhya Pradesh - DEPALPUR	BRAJESH KANNOJI (AHIRWAR)	Bahujan Samaj Party	1340	4	
203	Madhya Pradesh - DEPALPUR	BAHADUR SINGH MANDLOI	Aam Aadmi Party	1192	5	
203	Madhya Pradesh - DEPALPUR	SHEIKH AZIJ	Independent	715	6	
203	Madhya Pradesh - DEPALPUR	SOHAN PANCHAL	Independent	616	7	
203	Madhya Pradesh - DEPALPUR	RAMCHARAN PATEL	Shiv Sena	400	8	
203	Madhya Pradesh - DEPALPUR	RAJESH GUPTA	Independent	289	9	
203	Madhya Pradesh - DEPALPUR	SOHAN SOLANKI (MALVI)	Prajatantrik Samadhan Party	280	10	
203	Madhya Pradesh - DEPALPUR	RAKESH PATEL	Independent	180	11	
203	Madhya Pradesh - DEPALPUR	GAJRAJ SINGH CHOUDHARY	Independent	179	12	
203	Madhya Pradesh - DEPALPUR	NILESH NEEMA	Independent	153	13	
204	Madhya Pradesh - INDORE-1	SANJAY SHUKLA	Indian National Congress	114555	1	8163
204	Madhya Pradesh - INDORE-1	SUDARSHAN GUPTA	Bharatiya Janata Party	106392	2	8163
204	Madhya Pradesh - INDORE-1	None of the Above	None of the Above	2409	3	
204	Madhya Pradesh - INDORE-1	DHARAMDAS AHIRWAR	Bahujan Samaj Party	1365	4	
204	Madhya Pradesh - INDORE-1	SATISH KUMAR MALIK	Aam Aadmi Party	847	5	
204	Madhya Pradesh - INDORE-1	ARVIND SONI	Akhil Bharat Hindu Mahasabha	762	6	
204	Madhya Pradesh - INDORE-1	SUNIL SINGH SOLANKI	Independent	463	7	
204	Madhya Pradesh - INDORE-1	SANTOSH RADHESHYAM	Independent	462	8	
204	Madhya Pradesh - INDORE-1	VANSHIKA JAIN SANWALA	Sanjhi Virasat Party	228	9	
204	Madhya Pradesh - INDORE-1	VINAY JAGDISH KAROTIYA	Independent	182	10	
204	Madhya Pradesh - INDORE-1	MANISH KHOLWAL	Republican Party of India (A)	175	11	
204	Madhya Pradesh - INDORE-1	BHARAT PRAJAPATI	Bhartiya Shakti Chetna Party	173	12	
205	Madhya Pradesh - INDORE-2	RAMESH MENDOLA	Bharatiya Janata Party	138794	1	71011
205	Madhya Pradesh - INDORE-2	ADVOCATE MOHAN SINGH SENGAR	Indian National Congress	67783	2	71011
205	Madhya Pradesh - INDORE-2	None of the Above	None of the Above	2951	3	
205	Madhya Pradesh - INDORE-2	JAYESH SHARMA ( LALU BHAIYA )	Bahujan Samaj Party	1902	4	
205	Madhya Pradesh - INDORE-2	ADVOCATE RUDRAPAL YADAV	Communist Party of India	1621	5	
205	Madhya Pradesh - INDORE-2	SATISH SHARMA	Aam Aadmi Party	1453	6	
205	Madhya Pradesh - INDORE-2	BALA VAISHWARA (KINNAR)	Independent	1067	7	
205	Madhya Pradesh - INDORE-2	RAGHURAJ SINGH TOMAR	Sapaks Party	974	8	
205	Madhya Pradesh - INDORE-2	NAVIN CHOUKSE	Independent	325	9	
205	Madhya Pradesh - INDORE-2	AMJAD KHAN	Independent	198	10	
206	Madhya Pradesh - INDORE-3	AKASH KAILASH VIJAYVARGIYA	Bharatiya Janata Party	67075	1	5751
206	Madhya Pradesh - INDORE-3	ASHWIN JOSHI	Indian National Congress	61324	2	5751
206	Madhya Pradesh - INDORE-3	None of the Above	None of the Above	1447	3	
206	Madhya Pradesh - INDORE-3	ABHAY KUMAR AGRAWAL	Sapaks Party	535	4	
206	Madhya Pradesh - INDORE-3	SURESH GOLIYA (AHIRWAR)	Bahujan Samaj Party	461	5	
206	Madhya Pradesh - INDORE-3	MOHAMMAD MAKSOOD CHAUHAN	Aam Aadmi Party	309	6	
206	Madhya Pradesh - INDORE-3	SYED NIZAM AHMED	Independent	206	7	
206	Madhya Pradesh - INDORE-3	AKBAR AHMAD	Socialist Party (India)	91	8	
206	Madhya Pradesh - INDORE-3	BHERU LAL CHOUHAN (SAGAR)	Shiv Sena	63	9	
206	Madhya Pradesh - INDORE-3	ADVOCATE DEEPAK PAWAR	Swarnim Bharat Inquilab	59	10	
206	Madhya Pradesh - INDORE-3	NAVIN CHANDRA CHUTELE	Bahujan Mukti Party	55	11	
207	Madhya Pradesh - Indore-4	MALINI LAKSHMAN SINGH GAUR	Bharatiya Janata Party	102673	1	43090
207	Madhya Pradesh - Indore-4	SURJEET SINGH UJAGAR SINGH CHADDA	Indian National Congress	59583	2	43090
207	Madhya Pradesh - Indore-4	None of the Above	None of the Above	2098	3	
207	Madhya Pradesh - Indore-4	SATISH SHARMA ( SATYA 999 )	Sapaks Party	909	4	
207	Madhya Pradesh - Indore-4	RAJENDRA JAISWAL	Aam Aadmi Party	838	5	
207	Madhya Pradesh - Indore-4	RINKU GARG	Bahujan Samaj Party	636	6	
207	Madhya Pradesh - Indore-4	ABDUL RAHEEM	Bahujan Mukti Party	349	7	
207	Madhya Pradesh - Indore-4	SUNNY PARIYANI	Independent	318	8	
207	Madhya Pradesh - Indore-4	VIJAY SINGH VARMA	Independent	221	9	
207	Madhya Pradesh - Indore-4	NIRMALA PARMAR ( BHAWANI )	Shiv Sena	159	10	
207	Madhya Pradesh - Indore-4	DR. B. P. TIWARI "ATAL"	Independent	127	11	
207	Madhya Pradesh - Indore-4	DHARMPAL ARJUNDAS BANHANI	Republican Party of India (A)	82	12	
208	Madhya Pradesh - INDORE-5	MAHENDRA HARDIA	Bharatiya Janata Party	117836	1	1133
208	Madhya Pradesh - INDORE-5	SATYANARAYAN PATEL	Indian National Congress	116703	2	1133
208	Madhya Pradesh - INDORE-5	None of the Above	None of the Above	2786	3	
208	Madhya Pradesh - INDORE-5	DONGAR SINGH GOYAL	Bahujan Samaj Party	1422	4	
208	Madhya Pradesh - INDORE-5	SHAILENDRA KUMARI RANAWAT	Aam Aadmi Party	878	5	
208	Madhya Pradesh - INDORE-5	KAILASH KUMAWAT	Shiv Sena	850	6	
208	Madhya Pradesh - INDORE-5	MUKESH KUMAR DWIVEDI	Sapaks Party	847	7	
208	Madhya Pradesh - INDORE-5	CHHOTELAL	Communist Party of India (Marxist)	689	8	
208	Madhya Pradesh - INDORE-5	ZAHEERUDEEN	Minorities Democratic Party	582	9	
208	Madhya Pradesh - INDORE-5	SANTOSH MEENA	The Imperial Party of India	387	10	
208	Madhya Pradesh - INDORE-5	MOHAMMAD IMTIYAZ KHAN	Independent	350	11	
208	Madhya Pradesh - INDORE-5	ASHOK BALKISHAN	Independent	296	12	
208	Madhya Pradesh - INDORE-5	BHUPENDRA CHAURASIA	Sampoorna Samaj Party	191	13	
208	Madhya Pradesh - INDORE-5	PRABHUDAYAL	Prajatantrik Samadhan Party	131	14	
209	Madhya Pradesh - DR.AMBEDKAR NAGAR -Mhow	USHA THAKUR	Bharatiya Janata Party	97009	1	7157
