Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
194	Karnataka - Arsikere	SHAHEEN	All India Mahila Empowerment Party	446	7	
195	Karnataka - Belur	LINGESHA. K.S.	Janata Dal (Secular)	64268	1	19690
195	Karnataka - Belur	H.K. SURESH	Bharatiya Janata Party	44578	2	19690
195	Karnataka - Belur	KEERTHANA RUDRESHAGOWDA	Indian National Congress	39519	3	
195	Karnataka - Belur	THOLACHANAYKA B.D	Independent	1170	4	
195	Karnataka - Belur	None of the Above	None of the Above	1106	5	
195	Karnataka - Belur	ARUNA N.R (ARUNGOWDA)	Shivsena	675	6	
195	Karnataka - Belur	SANGAMESHA. S.B	Independent	525	7	
195	Karnataka - Belur	H.B.CHANDRAKANTHA	Republican Party of India (A)	438	8	
196	Karnataka - Hassan	PREETHAM J GOWDA	Bharatiya Janata Party	63348	1	13006
196	Karnataka - Hassan	H S PRAKASH	Janata Dal (Secular)	50342	2	13006
196	Karnataka - Hassan	H K MAHESH	Indian National Congress	38101	3	
196	Karnataka - Hassan	None of the Above	None of the Above	953	4	
196	Karnataka - Hassan	ZAREEN TAJ	All India Mahila Empowerment Party	378	5	
196	Karnataka - Hassan	R G SATHISH	Independent	366	6	
196	Karnataka - Hassan	MOHAMMED SHARJEEL	Independent	214	7	
196	Karnataka - Hassan	DHARMEGOWDA	Bharatiya Dr. B.R.Ambedkar Janta Party	146	8	
196	Karnataka - Hassan	AKMAL JAVEED	Independent	146	9	
196	Karnataka - Hassan	SATHISH K H	Republican Party of India (A)	106	10	
196	Karnataka - Hassan	K J JACOB	Independent	99	11	
196	Karnataka - Hassan	NIRVANAIAH K S	Republican Sena	93	12	
196	Karnataka - Hassan	HEMANTH KUMAR C	Shivsena	82	13	
196	Karnataka - Hassan	H A NANJEGOWDA	Lok Awaz Dal	64	14	
197	Karnataka - Holenarasipur	H D REVANNA	Janata Dal (Secular)	108541	1	43832
197	Karnataka - Holenarasipur	MANJEGOWDA B P	Indian National Congress	64709	2	43832
197	Karnataka - Holenarasipur	M N RAJU	Bharatiya Janata Party	3667	3	
197	Karnataka - Holenarasipur	None of the Above	None of the Above	984	4	
197	Karnataka - Holenarasipur	B K NAGARAJA	Republican Sena	964	5	
197	Karnataka - Holenarasipur	B N MANJE GOWDA	Independent	606	6	
197	Karnataka - Holenarasipur	H D REVANNA	Independent	438	7	
197	Karnataka - Holenarasipur	M MAHESH URF HARSHA	Independent	298	8	
197	Karnataka - Holenarasipur	MOHAMMED HANEEF	All India Mahila Empowerment Party	289	9	
198	Karnataka - Arkalgud	A. T. RAMASWAMY	Janata Dal (Secular)	85064	1	10653
198	Karnataka - Arkalgud	MANJU .A	Indian National Congress	74411	2	10653
198	Karnataka - Arkalgud	H. YOGARAMESHA	Bharatiya Janata Party	22679	3	
198	Karnataka - Arkalgud	SHESHEGOWDA	Indian New Congress Party	3559	4	
198	Karnataka - Arkalgud	None of the Above	None of the Above	1189	5	
198	Karnataka - Arkalgud	MANJUNATHA .H .P	Bharatiya Dr. B.R.Ambedkar Janta Party	1035	6	
198	Karnataka - Arkalgud	H. T. SATHYA	All India Mahila Empowerment Party	486	7	
198	Karnataka - Arkalgud	LATHA .K .M	Republican Party of India (A)	481	8	
199	Karnataka - Sakleshpur	H K KUMARASWAMY	Janata Dal (Secular)	62262	1	4942
199	Karnataka - Sakleshpur	SOMASHEKAR JAYARAJ	Bharatiya Janata Party	57320	2	4942
199	Karnataka - Sakleshpur	SIDDAIAH	Indian National Congress	37002	3	
199	Karnataka - Sakleshpur	None of the Above	None of the Above	1597	4	
199	Karnataka - Sakleshpur	K R PRADEEP KUMAR	All India Mahila Empowerment Party	1148	5	
199	Karnataka - Sakleshpur	VEERESHA	Independent	576	6	
199	Karnataka - Sakleshpur	M CHINNAMALLAIAH	Independent	572	7	
199	Karnataka - Sakleshpur	KUMARASWAMY	Independent	531	8	
200	Karnataka - Belthangady	HARISH POONJA	Bharatiya Janata Party	98417	1	22974
200	Karnataka - Belthangady	K.VASANTHA BANGERA	Indian National Congress	75443	2	22974
200	Karnataka - Belthangady	JAGANNATHA. M	All India Mahila Empowerment Party	1806	3	
200	Karnataka - Belthangady	SUMATHI S HEGDE	Janata Dal (Secular)	1612	4	
200	Karnataka - Belthangady	None of the Above	None of the Above	1245	5	
200	Karnataka - Belthangady	VENKATESHA BENDE	Independent	654	6	
200	Karnataka - Belthangady	U.M. SYED HASSAN	Independent	373	7	
201	Karnataka - Moodabidri	UMANATHA. A. KOTIAN	Bharatiya Janata Party	87444	1	29799
201	Karnataka - Moodabidri	K. ABHAYACHANDRA	Indian National Congress	57645	2	29799
201	Karnataka - Moodabidri	ASHWIN JOSSY PEREIRA	Independent	2111	3	
201	Karnataka - Moodabidri	JEEVAN KRISHNA SHETTY	Janata Dal (Secular)	1845	4	
201	Karnataka - Moodabidri	K. YADAVA SHETTY	Communist Party of India (Marxist)	1114	5	
201	Karnataka - Moodabidri	None of the Above	None of the Above	1037	6	
201	Karnataka - Moodabidri	ABDUL REHIMAN	All India Mahila Empowerment Party	616	7	
201	Karnataka - Moodabidri	REENA PINTO	Independent	435	8	
202	Karnataka - Mangalore City North	DR.BHARATH SHETTY. Y	Bharatiya Janata Party	98648	1	26648
202	Karnataka - Mangalore City North	B.A.MOHIUDDIN BAVA	Indian National Congress	72000	2	26648
202	Karnataka - Mangalore City North	MUNEER KATIPALLA	Communist Party of India (Marxist)	2472	3	
202	Karnataka - Mangalore City North	None of the Above	None of the Above	1166	4	
202	Karnataka - Mangalore City North	P.M. AHAMMAD	All India Mahila Empowerment Party	900	5	
202	Karnataka - Mangalore City North	MAXIM PINTO	Independent	355	6	
202	Karnataka - Mangalore City North	SURESH.B.SALIAN	Akhil Bharat Hindu Mahasabha	303	7	
202	Karnataka - Mangalore City North	SUPREETH KUMAR POOJARY	Lok Awaz Dal	260	8	
203	Karnataka - Mangalore City South	D. VEDAVYASA KAMATH	Bharatiya Janata Party	86545	1	16075
203	Karnataka - Mangalore City South	J. R. LOBO	Indian National Congress	70470	2	16075
203	Karnataka - Mangalore City South	SUNIL KUMAR BAJAL	Communist Party of India (Marxist)	2329	3	
203	Karnataka - Mangalore City South	None of the Above	None of the Above	1063	4	
203	Karnataka - Mangalore City South	R. SRIKAR PRABHU	Independent	861	5	
203	Karnataka - Mangalore City South	RATHNAKARA SUVARNA	Janata Dal (Secular)	773	6	
203	Karnataka - Mangalore City South	MADAN M.C.	Independent	708	7	
203	Karnataka - Mangalore City South	MOHAMMED IQBAL	All India Mahila Empowerment Party	230	8	
203	Karnataka - Mangalore City South	REENA PINTO	Independent	148	9	
203	Karnataka - Mangalore City South	DHARMENDRA	Akhil Bharat Hindu Mahasabha	97	10	
203	Karnataka - Mangalore City South	MAHAMMAD KHALID	Independent	94	11	
203	Karnataka - Mangalore City South	SUPREETH KUMAR POOJARY	Hindustan Janta Party	69	12	
204	Karnataka - Mangalore	U.T.ABDUL KHADER	Indian National Congress	80813	1	19739
204	Karnataka - Mangalore	SANTHOSH KUMAR RAI BOLIYARU	Bharatiya Janata Party	61074	2	19739
204	Karnataka - Mangalore	K.ASHRAF	Janata Dal (Secular)	3692	3	
204	Karnataka - Mangalore	NITHIN KUTHAR	Communist Party of India (Marxist)	2372	4	
204	Karnataka - Mangalore	None of the Above	None of the Above	821	5	
204	Karnataka - Mangalore	USMAN	All India Mahila Empowerment Party	586	6	
205	Karnataka - Bantval	RAJESH NAIK U.	Bharatiya Janata Party	97802	1	15971
205	Karnataka - Bantval	B RAMANATHA RAI	Indian National Congress	81831	2	15971
205	Karnataka - Bantval	None of the Above	None of the Above	946	3	
205	Karnataka - Bantval	SHAMEER	All India Mahila Empowerment Party	760	4	
205	Karnataka - Bantval	BALAKRISHNA POOJARY PANOLIBAIL	Lok Awaz Dal	713	5	
205	Karnataka - Bantval	IBRAHIM KAILAR	Independent	503	6	
206	Karnataka - Puttur	SANJEEVA MATANDOOR	Bharatiya Janata Party	90073	1	19477
206	Karnataka - Puttur	SHAKUNTHALA.T. SHETTY	Indian National Congress	70596	2	19477
206	Karnataka - Puttur	I. C. KAILAS GOWDA	Janata Dal (Secular)	1424	3	
206	Karnataka - Puttur	None of the Above	None of the Above	1227	4	
206	Karnataka - Puttur	ABDUL MAJEED KOLPE	Janata Dal (United)	527	5	
206	Karnataka - Puttur	VIDYASHRI. S	Independent	454	6	
206	Karnataka - Puttur	SHABANA. S. SHEIK	All India Mahila Empowerment Party	425	7	
206	Karnataka - Puttur	B. SHEKHAR MADAVU	Praja Parivartan Party	404	8	
206	Karnataka - Puttur	CHETHAN KUMAR PUTTUR	Independent	344	9	
206	Karnataka - Puttur	M. SHESHAPPA RAO (M. S. RAO)	Samanya Janatha Party (Loktantrik)	340	10	
206	Karnataka - Puttur	AMARNATHA .B. K.	Independent	244	11	
206	Karnataka - Puttur	ABDUL BASEER BOODIYAR	Independent	213	12	
207	Karnataka - Sullia	ANGARA.S	Bharatiya Janata Party	95205	1	26068
207	Karnataka - Sullia	DR.B.RAGHU	Indian National Congress	69137	2	26068
207	Karnataka - Sullia	RAGHU	Bahujan Samaj Party	1472	3	
207	Karnataka - Sullia	None of the Above	None of the Above	1310	4	
207	Karnataka - Sullia	SUNDARA.K	Independent	564	5	
207	Karnataka - Sullia	SANJEEV BABURAO KURANDWADA	Independent	391	6	
207	Karnataka - Sullia	CHANDRASHEKARA.K.PALLATHADKA	Independent	333	7	
208	Karnataka - Madikeri	APPACHU RANJAN M P	Bharatiya Janata Party	70631	1	16015
208	Karnataka - Madikeri	B A JIVIJAYA	Janata Dal (Secular)	54616	2	16015
208	Karnataka - Madikeri	K P CHANDRAKALA	Indian National Congress	38219	3	
208	Karnataka - Madikeri	None of the Above	None of the Above	1615	4	
208	Karnataka - Madikeri	BHARGAVA C J	Akhil Bharat Hindu Mahasabha	1124	5	
208	Karnataka - Madikeri	A MOHAMMED HANEEF	Independent	1005	6	
208	Karnataka - Madikeri	RASHEEDA BEGUM	All India Mahila Empowerment Party	545	7	
208	Karnataka - Madikeri	P S YADURAPPA	Independent	483	8	
208	Karnataka - Madikeri	K B RAJU	Bharatiya Republican Paksha	368	9	
208	Karnataka - Madikeri	B M THIMMAIAH	Independent	331	10	
208	Karnataka - Madikeri	C U KISHAN	Independent	283	11	
208	Karnataka - Madikeri	M KHALEEL	Independent	238	12	
209	Karnataka - Virajpet	K G BOPAIAH	Bharatiya Janata Party	77944	1	13353
209	Karnataka - Virajpet	ARUN MACHAIAH C S	Indian National Congress	64591	2	13353
209	Karnataka - Virajpet	SANKETH POOVAIAH M	Janata Dal (Secular)	11224	3	
209	Karnataka - Virajpet	None of the Above	None of the Above	1733	4	
209	Karnataka - Virajpet	BASAVARAJU H D	All India Mahila Empowerment Party	1015	5	
209	Karnataka - Virajpet	NANJAPPA M K	Independent	666	6	
209	Karnataka - Virajpet	H D DODDAIAH	Independent	599	7	
210	Karnataka - Periyapatna	K. MAHADEVA	Janata Dal (Secular)	77770	1	7493
210	Karnataka - Periyapatna	K. VENKATESH	Indian National Congress	70277	2	7493
210	Karnataka - Periyapatna	MANJUNATHA S	Bharatiya Janata Party	4047	3	
210	Karnataka - Periyapatna	None of the Above	None of the Above	1178	4	
210	Karnataka - Periyapatna	GIRISH	Jana Samanyara Party (Karnataka)	852	5	
210	Karnataka - Periyapatna	SRINIVAS P	Independent	387	6	
210	Karnataka - Periyapatna	N S ANNEGOWDA	Independent	385	7	
210	Karnataka - Periyapatna	SUMITHRA H K	All India Mahila Empowerment Party	248	8	
210	Karnataka - Periyapatna	MAHADEVA SWAMY	Janata Dal (United)	206	9	
210	Karnataka - Periyapatna	DEVARAJ H B	Bharatiya Republican Paksha	192	10	
210	Karnataka - Periyapatna	MAHADEVA	Republican Sena	174	11	
211	Karnataka - Krishnarajanagara	SA. RA. MAHESH	Janata Dal (Secular)	85011	1	1779
211	Karnataka - Krishnarajanagara	D. RAVISHANKAR	Indian National Congress	83232	2	1779
211	Karnataka - Krishnarajanagara	H. G. SHWETHA GOPALA	Bharatiya Janata Party	2716	3	
211	Karnataka - Krishnarajanagara	HOSAHALLI VENKATESH	Independent	1743	4	
211	Karnataka - Krishnarajanagara	None of the Above	None of the Above	1193	5	
211	Karnataka - Krishnarajanagara	VISHWANATHA H. R.	Independent	304	6	
211	Karnataka - Krishnarajanagara	K. L. SWAMY	Swaraj India	264	7	
211	Karnataka - Krishnarajanagara	MALLESH	Independent	196	8	
211	Karnataka - Krishnarajanagara	KUMUDWATHI S.	Rani Chennamma Party	186	9	
211	Karnataka - Krishnarajanagara	SHANTHAMMA (SHANTHIRAJ)	All India Mahila Empowerment Party	172	10	
212	Karnataka - Hunasuru	ADAGURU H VISHWANATH	Janata Dal (Secular)	91667	1	8575
212	Karnataka - Hunasuru	H P MANJUNATH	Indian National Congress	83092	2	8575
212	Karnataka - Hunasuru	J S RAMESH KUMAR	Bharatiya Janata Party	6406	3	
212	Karnataka - Hunasuru	None of the Above	None of the Above	1534	4	
212	Karnataka - Hunasuru	HARISHA J M	Independent	743	5	
212	Karnataka - Hunasuru	SATHYANARAYANA	Samajwadi Party	498	6	
212	Karnataka - Hunasuru	P S YADURAPPA	Independent	332	7	
212	Karnataka - Hunasuru	H B SHIVANNA	Independent	319	8	
212	Karnataka - Hunasuru	MOHAN H R	Independent	282	9	
212	Karnataka - Hunasuru	MALLESH	Bharatiya Republican Paksha	258	10	
212	Karnataka - Hunasuru	H P LAKSHMANA	Independent	243	11	
212	Karnataka - Hunasuru	KHALANDAR SHARIFF	Independent	240	12	
212	Karnataka - Hunasuru	UMESH	Independent	169	13	
212	Karnataka - Hunasuru	HUNSUR K. CHANDRASHEKAR	Democratic Prajakranthi Party Secularist	160	14	
212	Karnataka - Hunasuru	D MARISWAMY NAYAKA	Independent	156	15	
212	Karnataka - Hunasuru	SYED GAFUR	All India Mahila Empowerment Party	129	16	
213	Karnataka - Heggadadevankote	ANIL KUMAR C	Indian National Congress	76652	1	22093
213	Karnataka - Heggadadevankote	CHIKKANNA	Janata Dal (Secular)	54559	2	22093
213	Karnataka - Heggadadevankote	SIDDARAJU	Bharatiya Janata Party	34425	3	
213	Karnataka - Heggadadevankote	J K GOPALA	Bharatiya Republican Paksha	1763	4	
213	Karnataka - Heggadadevankote	None of the Above	None of the Above	1596	5	
213	Karnataka - Heggadadevankote	M S SHIVAKUMAR	Independent	760	6	
213	Karnataka - Heggadadevankote	G N DEVADATTA	Samanya Janatha Party (Loktantrik)	666	7	
213	Karnataka - Heggadadevankote	MANJULA N V	Samajwadi Party	632	8	
214	Karnataka - Nanjangud	B. HARSHAVARDHAN	Bharatiya Janata Party	78030	1	12479
214	Karnataka - Nanjangud	KALALE N. KESHAVAMURTHY	Indian National Congress	65551	2	12479
214	Karnataka - Nanjangud	DAYANANDAMURTHY. H. S.	Janata Dal (Secular)	13679	3	
214	Karnataka - Nanjangud	None of the Above	None of the Above	1947	4	
214	Karnataka - Nanjangud	DODDASWAMY	Ambedkarite Party of India	1363	5	
214	Karnataka - Nanjangud	BASAVARAJU. C.	All India Mahila Empowerment Party	753	6	
214	Karnataka - Nanjangud	CHIKKANNA	Independent	621	7	
214	Karnataka - Nanjangud	RENUKA SURESH	Independent	598	8	
214	Karnataka - Nanjangud	ANANDA MAHADEVANAGARA	Independent	502	9	
214	Karnataka - Nanjangud	S. GOVINDANAYAKA	Independent	468	10	
214	Karnataka - Nanjangud	C.M.NAGARAJ	Dr. Ambedkar Samajvadi Democratic Party	467	11	
215	Karnataka - Chamundeshwari	G.T.DEVEGOWDA	Janata Dal (Secular)	121325	1	36042
215	Karnataka - Chamundeshwari	SIDDARAMAIAH	Indian National Congress	85283	2	36042
215	Karnataka - Chamundeshwari	S.R.GOPALRAO	Bharatiya Janata Party	12064	3	
215	Karnataka - Chamundeshwari	P.KARIGOWDA	Independent	1665	4	
215	Karnataka - Chamundeshwari	None of the Above	None of the Above	1549	5	
215	Karnataka - Chamundeshwari	SHANTHARAJU	Independent	826	6	
215	Karnataka - Chamundeshwari	P.SURESHNAYAKA	Independent	779	7	
215	Karnataka - Chamundeshwari	M.S.PRAVEEN	Bhaarateeya Janashakthi Congress	686	8	
215	Karnataka - Chamundeshwari	GURUMALLESH	All India Mahila Empowerment Party	662	9	
215	Karnataka - Chamundeshwari	M.MANJU	Independent	278	10	
215	Karnataka - Chamundeshwari	RECHANNA M S	Independent	257	11	
215	Karnataka - Chamundeshwari	NANDEESHA.K.C	Independent	212	12	
215	Karnataka - Chamundeshwari	M. MADESHA	Samanya Janatha Party (Loktantrik)	200	13	
215	Karnataka - Chamundeshwari	R.B. BASAVEGOWDA	Independent	181	14	
215	Karnataka - Chamundeshwari	P.PURUSHOTHAM	Independent	170	15	
215	Karnataka - Chamundeshwari	M.M.MAHESHAGOWDA	Independent	126	16	
216	Karnataka - Krishnaraja	S A RAMADAS	Bharatiya Janata Party	78573	1	26347
216	Karnataka - Krishnaraja	M K SOMASHEKAR	Indian National Congress	52226	2	26347
216	Karnataka - Krishnaraja	MALLESH K V	Janata Dal (Secular)	11607	3	
216	Karnataka - Krishnaraja	None of the Above	None of the Above	1441	4	
216	Karnataka - Krishnaraja	B SOMASHEKAR	Independent	413	5	
216	Karnataka - Krishnaraja	M D PARTHASARATHY	Independent	399	6	
216	Karnataka - Krishnaraja	B K ARAVIND	Kannada Paksha	370	7	
216	Karnataka - Krishnaraja	RACHAPPA G	Independent	301	8	
216	Karnataka - Krishnaraja	SUCHITHRA	Independent	289	9	
216	Karnataka - Krishnaraja	JANAKI M C	Bhaarateeya Janashakthi Congress	178	10	
216	Karnataka - Krishnaraja	SREENIVAS S	Independent	153	11	
216	Karnataka - Krishnaraja	P KUMARASWAMY	Independent	149	12	
216	Karnataka - Krishnaraja	K M JAYANTH	Karnataka Pragnyavantha Janatha Party	145	13	
216	Karnataka - Krishnaraja	RAVI N	Independent	131	14	
216	Karnataka - Krishnaraja	VIJAYAKUMAR D	Republican Sena	114	15	
216	Karnataka - Krishnaraja	D N KRISHNAMURTHY	Independent	101	16	
216	Karnataka - Krishnaraja	BHANUMOHAN	Swaraj India	99	17	
216	Karnataka - Krishnaraja	M NANJAPPA	Independent	81	18	
216	Karnataka - Krishnaraja	S JAGADEESH	Independent	72	19	
216	Karnataka - Krishnaraja	B H SHIVAKUMAR	Karnataka Jantha Paksha	66	20	
217	Karnataka - Chamaraja	L. NAGENDRA	Bharatiya Janata Party	51683	1	14936
217	Karnataka - Chamaraja	VASU	Indian National Congress	36747	2	14936
217	Karnataka - Chamaraja	K.S RANGAPPA	Janata Dal (Secular)	27284	3	
217	Karnataka - Chamaraja	K. HARISH GOWDA	Independent	21282	4	
217	Karnataka - Chamaraja	None of the Above	None of the Above	1561	5	
217	Karnataka - Chamaraja	MALAVIKA GUBBI VANI	Aam Aadmi Party	483	6	
217	Karnataka - Chamaraja	M.K. PRASHANTHA	Karnataka Pragnyavantha Janatha Party	424	7	
217	Karnataka - Chamaraja	M. SOMASHEKAR	Bhaarateeya Janashakthi Congress	241	8	
217	Karnataka - Chamaraja	MALINI .R	Independent	202	9	
217	Karnataka - Chamaraja	M. PANCHALINGU	Independent	140	10	
217	Karnataka - Chamaraja	P. PURUSHOTHAM	Independent	119	11	
217	Karnataka - Chamaraja	MAJEED AHMED	Independent	108	12	
217	Karnataka - Chamaraja	SHANTHI D AWARADI	All India Mahila Empowerment Party	104	13	
217	Karnataka - Chamaraja	M. MANOJ KUMAR	Independent	93	14	
217	Karnataka - Chamaraja	KAVERIYAMMA N.K	Independent	83	15	
218	Karnataka - Narasimharaja	TANVEER SAIT	Indian National Congress	62268	1	18127
218	Karnataka - Narasimharaja	S.SATHEESH (SANDESH SWAMY)	Bharatiya Janata Party	44141	2	18127
218	Karnataka - Narasimharaja	ABDUL MAJEED.	SOCIAL DEMOCRATIC PARTY OF INDIA	33284	3	
218	Karnataka - Narasimharaja	ABDUL AZEEZ(ABDULLA)	Janata Dal (Secular)	14709	4	
218	Karnataka - Narasimharaja	B M NATARAJU	Samajwadi Party	3471	5	
218	Karnataka - Narasimharaja	None of the Above	None of the Above	1206	6	
218	Karnataka - Narasimharaja	ANIL KUMAR S	Bhaarateeya Janashakthi Congress	841	7	
218	Karnataka - Narasimharaja	VENKATESHA MURTHY K S	Samanya Janatha Party (Loktantrik)	436	8	
218	Karnataka - Narasimharaja	G.B.SHIVANNA	Independent	386	9	
218	Karnataka - Narasimharaja	LOKESH KUMAR G	Independent	315	10	
218	Karnataka - Narasimharaja	VAALMIKI NINGARAJU	Independent	166	11	
218	Karnataka - Narasimharaja	MOHAMMED THAHER ALI	Namma Congress	155	12	
218	Karnataka - Narasimharaja	M.MADHU	Independent	153	13	
218	Karnataka - Narasimharaja	JAYANTH D SOUZA	Independent	139	14	
218	Karnataka - Narasimharaja	MANGALAGOWRI	All India Mahila Empowerment Party	118	15	
218	Karnataka - Narasimharaja	M KHALID	Independent	97	16	
219	Karnataka - Varuna	YATHINDRA S	Indian National Congress	96435	1	58616
219	Karnataka - Varuna	T BASAVARAJU	Bharatiya Janata Party	37819	2	58616
219	Karnataka - Varuna	ABHISHEK S MANEGAR	Janata Dal (Secular)	28123	3	
219	Karnataka - Varuna	None of the Above	None of the Above	1497	4	
219	Karnataka - Varuna	GURULINGAIAH	Indian New Congress Party	1245	5	
219	Karnataka - Varuna	UMESHA C	Karnataka Jantha Paksha	1201	6	
219	Karnataka - Varuna	RAJESH N	Independent	1118	7	
219	Karnataka - Varuna	DR. M MAHADEVAMURTHY	Independent	1045	8	
219	Karnataka - Varuna	L MADAPPA	Independent	835	9	
219	Karnataka - Varuna	RAVINDRA	Independent	831	10	
219	Karnataka - Varuna	MADHUKUMARA M	Independent	797	11	
219	Karnataka - Varuna	N R RAGHU	Samanya Janatha Party (Loktantrik)	431	12	
219	Karnataka - Varuna	NIRMALA KUMARI	Samajwadi Party	373	13	
219	Karnataka - Varuna	P MARISWAMY	Independent	371	14	
219	Karnataka - Varuna	H S SHIVANNA	Independent	349	15	
219	Karnataka - Varuna	K S SHIVAKUMARA	Independent	342	16	
219	Karnataka - Varuna	H S THONTADHARYASWAMY	Independent	336	17	
219	Karnataka - Varuna	VEERABHADRASWAMY N	Bharatiya Republican Paksha	329	18	
219	Karnataka - Varuna	CHETHAN E	Independent	303	19	
219	Karnataka - Varuna	N P SIDDARAJU	Republican Party of India (A)	291	20	
219	Karnataka - Varuna	V SIDDARAJU	Independent	263	21	
219	Karnataka - Varuna	B SIDDAIAH	Independent	260	22	
219	Karnataka - Varuna	A R SWAMY	Bharatiya Dr. B.R.Ambedkar Janta Party	238	23	
219	Karnataka - Varuna	YOGENDRA P B	Republican Sena	216	24	
220	Karnataka - T.Narasipur	ASHVIN KUMAR.M	Janata Dal (Secular)	83929	1	28478
220	Karnataka - T.Narasipur	DR. H.C.MAHADEVAPPA	Indian National Congress	55451	2	28478
220	Karnataka - T.Narasipur	S. SHANKAR	Bharatiya Janata Party	11812	3	
220	Karnataka - T.Narasipur	None of the Above	None of the Above	1660	4	
220	Karnataka - T.Narasipur	SURENDRANATHA C.P.	Independent	470	5	
220	Karnataka - T.Narasipur	S.CHANDRASHEKHAR	Independent	427	6	
220	Karnataka - T.Narasipur	MAHADEVASWAMY M.	Samajwadi Party	392	7	
220	Karnataka - T.Narasipur	B.M. SRIKANTAVARDHANA	Bharatiya Rashtriya Mahila Sarvodaya Congress	333	8	
220	Karnataka - T.Narasipur	RENUKA R	Independent	318	9	
220	Karnataka - T.Narasipur	SRINIVASA	All India Mahila Empowerment Party	283	10	
220	Karnataka - T.Narasipur	M. KUMARA KRANTHI	Independent	211	11	
221	Karnataka - Hanur	R NARENDRA	Indian National Congress	60444	1	3513
