Constituency No.	Constituency Name	Candidate Name	Party	Votes Polled	Position	Win/Lose Margin
205	Tamil Nadu - Sivakasi	SUDHAKARAN R	Desiya Murpokku Dravida Kazhagam	17379	3	
205	Tamil Nadu - Sivakasi	PARRATHASHAARATHI A.G	Bharatiya Janata Party	6189	4	
205	Tamil Nadu - Sivakasi	BABU T.	Naam Tamilar Katchi	3245	5	
205	Tamil Nadu - Sivakasi	None of the Above	None of the Above	2704	6	
205	Tamil Nadu - Sivakasi	THILAGABAMA M.	Pattali Makkal Katchi	1350	7	
205	Tamil Nadu - Sivakasi	THANESWARAN S	Independent	1235	8	
205	Tamil Nadu - Sivakasi	MAHARAJAN V	All India Forward Bloc	981	9	
205	Tamil Nadu - Sivakasi	PONRAJ S.	Independent	599	10	
205	Tamil Nadu - Sivakasi	UTHIRAKUMAR M.	Makkal Manadu Katchi	572	11	
205	Tamil Nadu - Sivakasi	MANMATHAN M.	Independent	425	12	
205	Tamil Nadu - Sivakasi	THANGARAJ S	Independent	323	13	
205	Tamil Nadu - Sivakasi	VAIRAMUTHU K.S.	Shivsena	306	14	
205	Tamil Nadu - Sivakasi	SATHYARAJ P.	Independent	238	15	
205	Tamil Nadu - Sivakasi	JEEVANANTHAM G.	Republican Party of India	195	16	
205	Tamil Nadu - Sivakasi	GANESAN R	Independent	175	17	
205	Tamil Nadu - Sivakasi	LINGAM S.	Independent	168	18	
205	Tamil Nadu - Sivakasi	SRINIVASAN A.	Jammu & Kashmir National Panthers Party	137	19	
205	Tamil Nadu - Sivakasi	RAJAMURUGAN K.H.	Independent	132	20	
205	Tamil Nadu - Sivakasi	THIYAGARAJA ALIAS YOGA NADAR P.I.D	Independent	124	21	
205	Tamil Nadu - Sivakasi	RADHAKRISHNAN V.	Independent	114	22	
205	Tamil Nadu - Sivakasi	SELVAM P	Independent	106	23	
205	Tamil Nadu - Sivakasi	SARAVANARAJ T.	Tamizhaga Vaazhvurimai Katchi	104	24	
205	Tamil Nadu - Sivakasi	MUTHURAMALINGAM G	Independent	94	25	
205	Tamil Nadu - Sivakasi	MADHAVAN P	Independent	87	26	
206	Tamil Nadu - Virudhunagar	SEENIVASAN A.R.R	Dravida Munnetra Kazhagam	65499	1	2870
206	Tamil Nadu - Virudhunagar	KALANITHI.K	All India Anna Dravida Munnetra Kazhagam	62629	2	2870
206	Tamil Nadu - Virudhunagar	SYED KAJA SHAREEF.M	Desiya Murpokku Dravida Kazhagam	10127	3	
206	Tamil Nadu - Virudhunagar	KAMATCHI. S	Bharatiya Janata Party	7013	4	
206	Tamil Nadu - Virudhunagar	None of the Above	None of the Above	2835	5	
206	Tamil Nadu - Virudhunagar	AKILAN.D	Naam Tamilar Katchi	2461	6	
206	Tamil Nadu - Virudhunagar	GANESHPERUMAL.P	Pattali Makkal Katchi	556	7	
206	Tamil Nadu - Virudhunagar	RASU.E	Independent	433	8	
206	Tamil Nadu - Virudhunagar	CHINNA MARRIYAPPAN.E	Independent	391	9	
206	Tamil Nadu - Virudhunagar	MURUGAN G.	Independent	352	10	
206	Tamil Nadu - Virudhunagar	ESWARAN.V	Tamilaga Makkal Munnetra Kazhagam	256	11	
206	Tamil Nadu - Virudhunagar	VELMURUGAN.K	Independent	228	12	
206	Tamil Nadu - Virudhunagar	VELUSAMY.P	Youth And Students Party	191	13	
206	Tamil Nadu - Virudhunagar	SEENIVASAN.S	Independent	163	14	
206	Tamil Nadu - Virudhunagar	VIKRAMAN.N	Desa Makkal Munnetrak Kazhgam	121	15	
206	Tamil Nadu - Virudhunagar	SANKAR.A	Independent	92	16	
207	Tamil Nadu - Aruppukkottai	RAMACHANDRAN.K.K.S.S.R	Dravida Munnetra Kazhagam	81485	1	18054
207	Tamil Nadu - Aruppukkottai	VAIGAICHELVAN.DR	All India Anna Dravida Munnetra Kazhagam	63431	2	18054
207	Tamil Nadu - Aruppukkottai	SENTHIL KUMAR.S	Communist Party of India	9817	3	
207	Tamil Nadu - Aruppukkottai	VETRIVEL.R	Bharatiya Janata Party	3223	4	
207	Tamil Nadu - Aruppukkottai	None of the Above	None of the Above	2509	5	
207	Tamil Nadu - Aruppukkottai	NAGENDRAN.	Naam Tamilar Katchi	1404	6	
207	Tamil Nadu - Aruppukkottai	ARAVINDKUMAR.D	Pattali Makkal Katchi	817	7	
207	Tamil Nadu - Aruppukkottai	LINGAPPANDI P.	Independent	699	8	
207	Tamil Nadu - Aruppukkottai	SUNDARRAJ.I	Bahujan Samaj Party	388	9	
207	Tamil Nadu - Aruppukkottai	MUTHUMARIAPPAN M.	Independent	262	10	
207	Tamil Nadu - Aruppukkottai	VIJAYAKUMAR G.	Independent	225	11	
207	Tamil Nadu - Aruppukkottai	MAHENDRAN P.	Tamilaga Makkal Munnetra Kazhagam	196	12	
207	Tamil Nadu - Aruppukkottai	RAMACHANDRAN R.S.	Independent	139	13	
207	Tamil Nadu - Aruppukkottai	THANGARAJ	Independent	121	14	
207	Tamil Nadu - Aruppukkottai	SURIYAMAHARAJA R.	Lok Jan Shakti Party	108	15	
207	Tamil Nadu - Aruppukkottai	VEERALAKSHMI M.	Tamizhaga Vaazhvurimai Katchi	85	16	
208	Tamil Nadu - Tiruchuli	THANGAM THENARASU T.	Dravida Munnetra Kazhagam	89927	1	26577
208	Tamil Nadu - Tiruchuli	DINESH BABU K.	All India Anna Dravida Munnetra Kazhagam	63350	2	26577
208	Tamil Nadu - Tiruchuli	RAJU T.	Desiya Murpokku Dravida Kazhagam	5799	3	
208	Tamil Nadu - Tiruchuli	RAVIRAJAN B.	Bharatiya Janata Party	1779	4	
208	Tamil Nadu - Tiruchuli	None of the Above	None of the Above	1328	5	
208	Tamil Nadu - Tiruchuli	VAIRASEEMAN G.	Independent	1074	6	
208	Tamil Nadu - Tiruchuli	PALANISAMY K.	Naam Tamilar Katchi	795	7	
208	Tamil Nadu - Tiruchuli	SIVA ILANGOVON	Bahujan Samaj Party	576	8	
208	Tamil Nadu - Tiruchuli	SEKAR M.	Independent	506	9	
208	Tamil Nadu - Tiruchuli	THANGAPANDIAN	Independent	504	10	
208	Tamil Nadu - Tiruchuli	VELMURUGAN U.	Independent	463	11	
208	Tamil Nadu - Tiruchuli	MANIKANDAN J.	Independent	441	12	
208	Tamil Nadu - Tiruchuli	MARIMUTHU G.	Independent	264	13	
208	Tamil Nadu - Tiruchuli	MUNIASAMY A.	Pattali Makkal Katchi	260	14	
208	Tamil Nadu - Tiruchuli	JEGAN SAKKARAVARTHI M.	All India Forward Bloc	226	15	
208	Tamil Nadu - Tiruchuli	SETHURAMALINGAM S.	Independent	178	16	
208	Tamil Nadu - Tiruchuli	CHENNAKESAVAN P.	Independent	95	17	
208	Tamil Nadu - Tiruchuli	KRISHNAN P.	Independent	90	18	
208	Tamil Nadu - Tiruchuli	KALIMUTHU S.	Independent	87	19	
209	Tamil Nadu - Paramakudi	MUTHIAH.S.DR	All India Anna Dravida Munnetra Kazhagam	79254	1	11389
209	Tamil Nadu - Paramakudi	THISAIVEERAN.U	Dravida Munnetra Kazhagam	67865	2	11389
209	Tamil Nadu - Paramakudi	BALAGANAPATHY.V.PON	Bharatiya Janata Party	9537	3	
209	Tamil Nadu - Paramakudi	IRULAN.M	Viduthalai Chiruthaigal Katchi	3780	4	
209	Tamil Nadu - Paramakudi	HEMALATHA.V	Naam Tamilar Katchi	2655	5	
209	Tamil Nadu - Paramakudi	None of the Above	None of the Above	1598	6	
209	Tamil Nadu - Paramakudi	THANGARAJ.R	Pattali Makkal Katchi	690	7	
209	Tamil Nadu - Paramakudi	BASKARAN.A	Independent	618	8	
209	Tamil Nadu - Paramakudi	RAJA.K.P	Independent	612	9	
209	Tamil Nadu - Paramakudi	KANNATHASAN.R	Independent	576	10	
209	Tamil Nadu - Paramakudi	GOVINDAN.V	Bahujan Samaj Party	572	11	
209	Tamil Nadu - Paramakudi	MAHESWARAN.K	Independent	459	12	
209	Tamil Nadu - Paramakudi	RAJAMOORTHI.M	Independent	228	13	
209	Tamil Nadu - Paramakudi	PALPANDI.C	Independent	223	14	
209	Tamil Nadu - Paramakudi	RAVISHANKAR.V	Tamilaga Makkal Munnetra Kazhagam	206	15	
209	Tamil Nadu - Paramakudi	RAJA.M	Independent	136	16	
210	Tamil Nadu - Tiruvadanai	KARUNAAS	All India Anna Dravida Munnetra Kazhagam	76786	1	8696
210	Tamil Nadu - Tiruvadanai	THIVAKARAN. S.P	Dravida Munnetra Kazhagam	68090	2	8696
210	Tamil Nadu - Tiruvadanai	DHEVANATHAN YADAV.T	Bharatiya Janata Party	11842	3	
210	Tamil Nadu - Tiruvadanai	JOHN PANDIAN .B	Tamilaga Makkal Munnetra Kazhagam	9597	4	
210	Tamil Nadu - Tiruvadanai	MANIMARAN.V	Desiya Murpokku Dravida Kazhagam	4913	5	
210	Tamil Nadu - Tiruvadanai	MOHAMED SHARIFF SATE	SOCIAL DEMOCRATIC PARTY OF INDIA	4728	6	
210	Tamil Nadu - Tiruvadanai	RAJIV GANDHI.R	Naam Tamilar Katchi	3739	7	
210	Tamil Nadu - Tiruvadanai	None of the Above	None of the Above	939	8	
210	Tamil Nadu - Tiruvadanai	ANBU BAGURUDEEN. N	Nationalist Congress Party	785	9	
210	Tamil Nadu - Tiruvadanai	NAGENDRAN.K	Independent	690	10	
210	Tamil Nadu - Tiruvadanai	B.SIKKANDHAR	Independent	628	11	
210	Tamil Nadu - Tiruvadanai	RAVICHANDRAN.S	Independent	576	12	
210	Tamil Nadu - Tiruvadanai	PAPPA.A	Independent	552	13	
210	Tamil Nadu - Tiruvadanai	PANDI. V	Pattali Makkal Katchi	522	14	
210	Tamil Nadu - Tiruvadanai	SURESH.S	Independent	477	15	
210	Tamil Nadu - Tiruvadanai	SEKAR.V	Independent	422	16	
210	Tamil Nadu - Tiruvadanai	THEIVACHILAI	Independent	295	17	
210	Tamil Nadu - Tiruvadanai	SANTHOSH KUMAR.K	Independent	265	18	
210	Tamil Nadu - Tiruvadanai	MAHALINGAM.M	Samuga Makkal Katchi	243	19	
210	Tamil Nadu - Tiruvadanai	KANNADASAN.M	Independent	233	20	
210	Tamil Nadu - Tiruvadanai	RAJAIAH WINGATE. K	Independent	182	21	
210	Tamil Nadu - Tiruvadanai	RAMAKRISHNAN	Bahujan Samaj Party	145	22	
211	Tamil Nadu - Ramanathapuram	MANIKANDAN.M	All India Anna Dravida Munnetra Kazhagam	89365	1	33222
211	Tamil Nadu - Ramanathapuram	JAWAHIRULLAH.M.H	Manithaneya Makkal Katchi	56143	2	33222
211	Tamil Nadu - Ramanathapuram	SINGAI JINNAH M.A	Desiya Murpokku Dravida Kazhagam	16353	3	
211	Tamil Nadu - Ramanathapuram	KANNAN.D	Bharatiya Janata Party	15029	4	
211	Tamil Nadu - Ramanathapuram	SIVAKUMAR.K	Naam Tamilar Katchi	4001	5	
211	Tamil Nadu - Ramanathapuram	SHANMUGAVEL.S	Independent	2622	6	
211	Tamil Nadu - Ramanathapuram	PRABHAKARAN.S	Independent	1868	7	
211	Tamil Nadu - Ramanathapuram	None of the Above	None of the Above	1528	8	
211	Tamil Nadu - Ramanathapuram	ATHIL AMMEN	Independent	1157	9	
211	Tamil Nadu - Ramanathapuram	THOMAS JERONEKUMAR	Tamizhaga Vaazhvurimai Katchi	1111	10	
211	Tamil Nadu - Ramanathapuram	VEERARAGAVAN.M	Ezhuchi Tamilargal Munnetra Kazhagam	750	11	
211	Tamil Nadu - Ramanathapuram	MURUGANANTHAM	Independent	736	12	
211	Tamil Nadu - Ramanathapuram	RAMALINGAM	Bahujan Samaj Party	693	13	
211	Tamil Nadu - Ramanathapuram	JAWAHIRALI.H	Independent	455	14	
211	Tamil Nadu - Ramanathapuram	SENDURPANDIAN	All India Forward Bloc	366	15	
211	Tamil Nadu - Ramanathapuram	MANIKANDAN.S	Independent	345	16	
211	Tamil Nadu - Ramanathapuram	PANDI.T	Independent	256	17	
211	Tamil Nadu - Ramanathapuram	KANNAN.A	Independent	224	18	
212	Tamil Nadu - Mudhukulathur	S.PANDI	Indian National Congress	94946	1	13348
212	Tamil Nadu - Mudhukulathur	M.KEERTHIKA	All India Anna Dravida Munnetra Kazhagam	81598	2	13348
212	Tamil Nadu - Mudhukulathur	P. RAJKUMAR	Marumalarchi Dravida Munnetra Kazhagam	8800	3	
212	Tamil Nadu - Mudhukulathur	B.T.ARASAKUMAR	Bharatiya Janata Party	5408	4	
212	Tamil Nadu - Mudhukulathur	S. MOHAMED ISHAK	SOCIAL DEMOCRATIC PARTY OF INDIA	2103	5	
212	Tamil Nadu - Mudhukulathur	S.F.MOHAMED GADDAFFE	Naam Tamilar Katchi	1993	6	
212	Tamil Nadu - Mudhukulathur	P.BALAKRISHNAN	All India Forward Bloc	1656	7	
212	Tamil Nadu - Mudhukulathur	R. IRULANDI	Pattali Makkal Katchi	1133	8	
212	Tamil Nadu - Mudhukulathur	P.PANDIYAN	Independent	1128	9	
212	Tamil Nadu - Mudhukulathur	S.PANCHATCHARAM	Bahujan Samaj Party	1100	10	
212	Tamil Nadu - Mudhukulathur	None of the Above	None of the Above	1059	11	
212	Tamil Nadu - Mudhukulathur	S.MANIVASAGAM	Independent	727	12	
212	Tamil Nadu - Mudhukulathur	M.MALAIRAJ	Independent	649	13	
212	Tamil Nadu - Mudhukulathur	K.PANDI	Independent	413	14	
212	Tamil Nadu - Mudhukulathur	M.P.CHANDRAN	Independent	320	15	
212	Tamil Nadu - Mudhukulathur	R.JESUDOSS	Tamilaga Makkal Munnetra Kazhagam	243	16	
213	Tamil Nadu - Vilathikulam	UMA MAHESWARI K	All India Anna Dravida Munnetra Kazhagam	71496	1	18718
213	Tamil Nadu - Vilathikulam	BEEMARAJ S	Dravida Munnetra Kazhagam	52778	2	18718
213	Tamil Nadu - Vilathikulam	KATHIRVEL P	Tamil Maanila Congress (Moopanar)	15030	3	
213	Tamil Nadu - Vilathikulam	RAMA MOORTHY P	Bharatiya Janata Party	6441	4	
213	Tamil Nadu - Vilathikulam	MARUDHANAYAGAM G N	Naam Tamilar Katchi	1766	5	
213	Tamil Nadu - Vilathikulam	None of the Above	None of the Above	1581	6	
213	Tamil Nadu - Vilathikulam	SUBBULAKSHMI I	Bahujan Samaj Party	850	7	
213	Tamil Nadu - Vilathikulam	MURUGAN A	Shivsena	704	8	
213	Tamil Nadu - Vilathikulam	MUNIASAMY S	Pattali Makkal Katchi	560	9	
213	Tamil Nadu - Vilathikulam	MAHENDRAN S	Independent	389	10	
213	Tamil Nadu - Vilathikulam	SHANMUGARAJ S	Independent	246	11	
213	Tamil Nadu - Vilathikulam	RATHINASAMY A	Democratic Party of India	245	12	
213	Tamil Nadu - Vilathikulam	MAHARAJA R	Independent	238	13	
213	Tamil Nadu - Vilathikulam	PATTURAJ A	Independent	237	14	
213	Tamil Nadu - Vilathikulam	PON ERULAMUDIYAN K	Independent	234	15	
214	Tamil Nadu - Thoothukkudi	GEETHA JEEVAN P	Dravida Munnetra Kazhagam	88045	1	20908
214	Tamil Nadu - Thoothukkudi	CHELLAPANDIAN.S.T.	All India Anna Dravida Munnetra Kazhagam	67137	2	20908
214	Tamil Nadu - Thoothukkudi	FATIMA	Marumalarchi Dravida Munnetra Kazhagam	17798	3	
214	Tamil Nadu - Thoothukkudi	KANAGARAJ.M.R.	Bharatiya Janata Party	6250	4	
214	Tamil Nadu - Thoothukkudi	MARIA JUDY HEMA.P.	Naam Tamilar Katchi	3733	5	
214	Tamil Nadu - Thoothukkudi	None of the Above	None of the Above	3177	6	
214	Tamil Nadu - Thoothukkudi	CHINNADURAI.M.	Pattali Makkal Katchi	1069	7	
214	Tamil Nadu - Thoothukkudi	ESAKKI RAJA.K.	All India Forward Bloc	806	8	
214	Tamil Nadu - Thoothukkudi	SIVALINGA RAJA.V.	Bahujan Samaj Party	439	9	
214	Tamil Nadu - Thoothukkudi	ANTONY MYKEL HEMILDON	Tamilaga Sthabana Congress	370	10	
214	Tamil Nadu - Thoothukkudi	ANUSUYA.M.	Independent	190	11	
214	Tamil Nadu - Thoothukkudi	LAKSHMI NARAYANAN.L.K.	Shivsena	180	12	
214	Tamil Nadu - Thoothukkudi	MOORTHY.C.	Independent	173	13	
214	Tamil Nadu - Thoothukkudi	ALWARSAMY KARTHIKEYAN.L.	Independent	121	14	
215	Tamil Nadu - Tiruchendur	ANITHA R RADHAKRISHNAN	Dravida Munnetra Kazhagam	88357	1	26001
215	Tamil Nadu - Tiruchendur	SARATHKUMAR.R	All India Anna Dravida Munnetra Kazhagam	62356	2	26001
215	Tamil Nadu - Tiruchendur	SENTHILKUMAR.S.A	Desiya Murpokku Dravida Kazhagam	6330	3	
215	Tamil Nadu - Tiruchendur	JEYARAMAN.V	Bharatiya Janata Party	4289	4	
215	Tamil Nadu - Tiruchendur	GLORIYAN.S	Naam Tamilar Katchi	2041	5	
215	Tamil Nadu - Tiruchendur	None of the Above	None of the Above	1814	6	
215	Tamil Nadu - Tiruchendur	KUMARA GURUPARA ADITHAN D.	Pattali Makkal Katchi	578	7	
215	Tamil Nadu - Tiruchendur	GANAPATHY PERUMAL.G	Bahujan Samaj Party	420	8	
215	Tamil Nadu - Tiruchendur	LOWHIRAJAN.M	Independent	216	9	
215	Tamil Nadu - Tiruchendur	VALAMPURI.P	Independent	141	10	
215	Tamil Nadu - Tiruchendur	SENTHAMILAN.E	Independent	90	11	
215	Tamil Nadu - Tiruchendur	ANANTHRAJ.R	Independent	70	12	
215	Tamil Nadu - Tiruchendur	SURESH.N	Independent	63	13	
215	Tamil Nadu - Tiruchendur	SUKUMAR.S	Independent	43	14	
216	Tamil Nadu - Srivaikuntam	SHANMUGANATHAN S.P	All India Anna Dravida Munnetra Kazhagam	65198	1	3531
216	Tamil Nadu - Srivaikuntam	RANI VENKATESAN V	Indian National Congress	61667	2	3531
216	Tamil Nadu - Srivaikuntam	SELVARAJ S	Bharatiya Janata Party	9582	3	
216	Tamil Nadu - Srivaikuntam	VIJAYASEELAN SDR	Tamil Maanila Congress (Moopanar)	6203	4	
216	Tamil Nadu - Srivaikuntam	MUTHURAMALINGAM S	All India Forward Bloc	3764	5	
216	Tamil Nadu - Srivaikuntam	SUBBIAH PANDIAN P	Naam Tamilar Katchi	2113	6	
216	Tamil Nadu - Srivaikuntam	None of the Above	None of the Above	1457	7	
216	Tamil Nadu - Srivaikuntam	CHITHIRAIPANDI U	Independent	810	8	
216	Tamil Nadu - Srivaikuntam	LINGARAJ G	Pattali Makkal Katchi	806	9	
216	Tamil Nadu - Srivaikuntam	ESAKKI E	Shivsena	762	10	
216	Tamil Nadu - Srivaikuntam	SAMUEL A S	Independent	563	11	
216	Tamil Nadu - Srivaikuntam	DEVA PRIYAN C	Tamilaga Makkal Munnetra Kazhagam	463	12	
216	Tamil Nadu - Srivaikuntam	LOURDES S	Independent	386	13	
216	Tamil Nadu - Srivaikuntam	VIJAYA C	Independent	278	14	
216	Tamil Nadu - Srivaikuntam	MASANAM P	Independent	260	15	
216	Tamil Nadu - Srivaikuntam	CHINNADURAI K	Lok Jan Shakti Party	195	16	
216	Tamil Nadu - Srivaikuntam	ILAYARAJA A	Independent	167	17	
216	Tamil Nadu - Srivaikuntam	VASANTHA KUMAR R	Youth And Students Party	166	18	
216	Tamil Nadu - Srivaikuntam	SARAVANAN G	Independent	147	19	
216	Tamil Nadu - Srivaikuntam	ARJUNA THEVAR	Independent	142	20	
216	Tamil Nadu - Srivaikuntam	RENGANATHAN N	Gandhiya Makkal Iyakkam	121	21	
216	Tamil Nadu - Srivaikuntam	VENUGOPAL K	Independent	116	22	
217	Tamil Nadu - Ottapidaram	SUNDARARAJ.R	All India Anna Dravida Munnetra Kazhagam	65071	1	493
217	Tamil Nadu - Ottapidaram	DR.KRISHNASAMY.K	Puthiya Tamilagam	64578	2	493
217	Tamil Nadu - Ottapidaram	ARUMUGANAINAR.S	Desiya Murpokku Dravida Kazhagam	14127	3	
217	Tamil Nadu - Ottapidaram	SANTHANAKUMAR.A	Bharatiya Janata Party	5931	4	
217	Tamil Nadu - Ottapidaram	MUTHUKRISHNAN.T	Naam Tamilar Katchi	3792	5	
217	Tamil Nadu - Ottapidaram	None of the Above	None of the Above	2612	6	
217	Tamil Nadu - Ottapidaram	MURUGAPERUMAL.R	Pattali Makkal Katchi	1066	7	
217	Tamil Nadu - Ottapidaram	POOVANI MURUGAN	Independent	971	8	
217	Tamil Nadu - Ottapidaram	JEYARAMAN	Independent	622	9	
217	Tamil Nadu - Ottapidaram	MURUGAN.G	Independent	496	10	
217	Tamil Nadu - Ottapidaram	BALAKRISHNAN.A	Independent	407	11	
217	Tamil Nadu - Ottapidaram	PAULRAJ.M	Independent	405	12	
217	Tamil Nadu - Ottapidaram	PERUMAL.V	Independent	318	13	
218	Tamil Nadu - Kovilpatti	C. KADAMBUR RAJU	All India Anna Dravida Munnetra Kazhagam	64514	1	428
218	Tamil Nadu - Kovilpatti	A.SUBRAMANIAN	Dravida Munnetra Kazhagam	64086	2	428
218	Tamil Nadu - Kovilpatti	VINAYAGA RAMESH G	Marumalarchi Dravida Munnetra Kazhagam	28512	3	
218	Tamil Nadu - Kovilpatti	None of the Above	None of the Above	2350	4	
218	Tamil Nadu - Kovilpatti	T. MUTHU MARI	Naam Tamilar Katchi	2070	5	
218	Tamil Nadu - Kovilpatti	G. RAMACHANDIRAN	Pattali Makkal Katchi	1075	6	
218	Tamil Nadu - Kovilpatti	M. RAVIKUMAR	Tamilaga Makkal Munnetra Kazhagam	826	7	
218	Tamil Nadu - Kovilpatti	K. MUTHURAJ	Bahujan Samaj Party	709	8	
218	Tamil Nadu - Kovilpatti	A. SUBBURAJ	Independent	388	9	
218	Tamil Nadu - Kovilpatti	A. VEILUMUTHUPANDIAN	Independent	383	10	
218	Tamil Nadu - Kovilpatti	R. MURUGESHAN	All India Forward Bloc	255	11	
218	Tamil Nadu - Kovilpatti	S. SEETHARAMAN	Independent	228	12	
218	Tamil Nadu - Kovilpatti	V.G. RATHAKRISHNAN	Akhil Bharat Hindu Mahasabha	211	13	
219	Tamil Nadu - Sankarankovil	RAJALAKSHMI M	All India Anna Dravida Munnetra Kazhagam	78751	1	14489
219	Tamil Nadu - Sankarankovil	ANBUMANI G	Dravida Munnetra Kazhagam	64262	2	14489
219	Tamil Nadu - Sankarankovil	SADHAN THIRUMALAIKUMAR T DR	Marumalarchi Dravida Munnetra Kazhagam	20807	3	
219	Tamil Nadu - Sankarankovil	GUNASEKARAN K	Bharatiya Janata Party	4242	4	
219	Tamil Nadu - Sankarankovil	AMUTHA	Naam Tamilar Katchi	2476	5	
219	Tamil Nadu - Sankarankovil	None of the Above	None of the Above	2259	6	
219	Tamil Nadu - Sankarankovil	MURUGAN K	All India Forward Bloc	1042	7	
219	Tamil Nadu - Sankarankovil	RAJAN A	Independent	782	8	
219	Tamil Nadu - Sankarankovil	SURESHKUMAR S	Pattali Makkal Katchi	645	9	
219	Tamil Nadu - Sankarankovil	SUBASHINI S	Tamilaga Makkal Munnetra Kazhagam	579	10	
219	Tamil Nadu - Sankarankovil	MARIAPPAN S	Independent	457	11	
219	Tamil Nadu - Sankarankovil	SUBBULAKSHMI P	Shivsena	341	12	
219	Tamil Nadu - Sankarankovil	NAGARAJAN M	Independent	304	13	
219	Tamil Nadu - Sankarankovil	VELLADURAI P	Independent	276	14	
219	Tamil Nadu - Sankarankovil	VENNI UDAIYAR S	Jammu & Kashmir National Panthers Party	160	15	
219	Tamil Nadu - Sankarankovil	MUTHU M	Tamizhaga Vaazhvurimai Katchi	120	16	
220	Tamil Nadu - Vasudevanallur	MANOHARAN A	All India Anna Dravida Munnetra Kazhagam	73904	1	18758
220	Tamil Nadu - Vasudevanallur	ANBALAGAN S	Puthiya Tamilagam	55146	2	18758
220	Tamil Nadu - Vasudevanallur	SAMUTHIRAKANI R	Communist Party of India	13735	3	
220	Tamil Nadu - Vasudevanallur	RAJKUMAR N	Bharatiya Janata Party	7121	4	
220	Tamil Nadu - Vasudevanallur	PALANISAMY G	Naam Tamilar Katchi	4008	5	
220	Tamil Nadu - Vasudevanallur	ARUNACHALAM M	Independent	3865	6	
220	Tamil Nadu - Vasudevanallur	None of the Above	None of the Above	2763	7	
220	Tamil Nadu - Vasudevanallur	SAMY M	Independent	1343	8	
220	Tamil Nadu - Vasudevanallur	KASIPANDIYAN K	Pattali Makkal Katchi	1198	9	
220	Tamil Nadu - Vasudevanallur	NIRMAL KUMAR M	Bahujan Samaj Party	522	10	
220	Tamil Nadu - Vasudevanallur	MANOKARAN M	Independent	402	11	
221	Tamil Nadu - Kadayanallur	MUHAMMED ABUBACKER.K.A.M	Indian Union Muslim League	70763	1	1194
221	Tamil Nadu - Kadayanallur	SHEIK DAWOOD	All India Anna Dravida Munnetra Kazhagam	69569	2	1194
221	Tamil Nadu - Kadayanallur	MARIAPPAN	Desiya Murpokku Dravida Kazhagam	15858	3	
221	Tamil Nadu - Kadayanallur	KATHIRVELU	Bharatiya Janata Party	14286	4	
221	Tamil Nadu - Kadayanallur	JABAR ALI USMAANI.J	SOCIAL DEMOCRATIC PARTY OF INDIA	5993	5	
221	Tamil Nadu - Kadayanallur	RAJA MARAVAN.S	All India Forward Bloc	3581	6	
221	Tamil Nadu - Kadayanallur	None of the Above	None of the Above	1969	7	
221	Tamil Nadu - Kadayanallur	MUTHURAMALINGAM	Naam Tamilar Katchi	1681	8	
221	Tamil Nadu - Kadayanallur	THIRUMALAIKUMARASAMY	Pattali Makkal Katchi	1350	9	
221	Tamil Nadu - Kadayanallur	SANTHANA MARIAPPAN	Tamilaga Makkal Munnetra Kazhagam	844	10	
221	Tamil Nadu - Kadayanallur	MOHAMED ABDUL RAHMAN.P	Independent	812	11	
221	Tamil Nadu - Kadayanallur	POOBATHY RAJAPANDIYAN.R	Independent	730	12	
221	Tamil Nadu - Kadayanallur	S.ZAHIR ABBAS	Independent	481	13	
221	Tamil Nadu - Kadayanallur	ABDULLA.K.M	Independent	420	14	
221	Tamil Nadu - Kadayanallur	KARUPPASAMY.P	Independent	210	15	
221	Tamil Nadu - Kadayanallur	KABOOR M	Independent	190	16	
222	Tamil Nadu - Tenkasi	SELVAMOHANDAS PANDIAN S	All India Anna Dravida Munnetra Kazhagam	86339	1	462
222	Tamil Nadu - Tenkasi	PALANI NADAR S	Indian National Congress	85877	2	462
222	Tamil Nadu - Tenkasi	SELVI B	Bharatiya Janata Party	11716	3	
222	Tamil Nadu - Tenkasi	CHARLES N.D.S	Tamil Maanila Congress (Moopanar)	7324	4	
222	Tamil Nadu - Tenkasi	None of the Above	None of the Above	3391	5	
222	Tamil Nadu - Tenkasi	MUTHUKUMAR C	Naam Tamilar Katchi	2898	6	
222	Tamil Nadu - Tenkasi	MADASAMY A	Independent	1621	7	
222	Tamil Nadu - Tenkasi	SEETHARAMAN P	Pattali Makkal Katchi	1222	8	
222	Tamil Nadu - Tenkasi	PERIYA DURAI P	All India Forward Bloc	885	9	
222	Tamil Nadu - Tenkasi	UTHAMI K	Independent	562	10	
222	Tamil Nadu - Tenkasi	CHELLADURAI T	Tamilaga Makkal Munnetra Kazhagam	489	11	
222	Tamil Nadu - Tenkasi	REEGANKUMAR M	Independent	451	12	
223	Tamil Nadu - Alangulam	DR. POONGOTHAI ALADI ARUNA	Dravida Munnetra Kazhagam	88891	1	4754
223	Tamil Nadu - Alangulam	K.HEPZI	All India Anna Dravida Munnetra Kazhagam	84137	2	4754
223	Tamil Nadu - Alangulam	RAJENDRANATH	Desiya Murpokku Dravida Kazhagam	7784	3	
223	Tamil Nadu - Alangulam	S.V.ANBURAJ SUBRAMANIAN	Bharatiya Janata Party	4660	4	
223	Tamil Nadu - Alangulam	R .VASANTHI	Naam Tamilar Katchi	2495	5	
